So I'm staying at Caesar's Palace and they have a Central there.	
Tonight I sat at the bar and chatted with the beautiful and friendly bar staff.	
I got to enjoy the seafood salad, with a fabulous vinegrette.	1
My boyfriend and I made a lunch reservation to celebrate his promotion at work.	
Potatoes were slightly undercooked, but the flavored coating masked it.	
The wontons were thin, not thick and chewy, almost melt in your mouth.	1
I received what the chef calls the streak dismantled, or dismembered, or something to that effect.	
Level 5 spicy was perfect, where spice didn't over-whelm the soup.	1
Even though the salad didn't look attractive, it was fabulous.	
We were sat right on time and our server from the get go was FANTASTIC!	1
Main thing I didn't enjoy is that the crowd is of older crowd, around mid 30s and up.	0
I'll give her back a few prawns just for a few more noodles.	
When I'm on this side of town, this will definitely be a spot I'll hit up again!	1
I had to wait over 30 minutes to get my drink and longer to get 2 arepas.	0
They could be really good, but right now they are just frozen french fries with garlic on them.	
This is a GREAT place to eat!	1
My favorite is their mango, and it ain't from concentrate!	
Not the quiet romantic lunch we had hoped for.	
I moved from Arizona in August and I was happy to leave.	
The jalapeno bacon is soooo good.	1
As the Germans would say... "Nicht so gut!!"	
The service was poor and thats being nice.	0
i could shingle my roof with them!	
I wish I had ordered the bone marrow ravioli instead, next time!	
Oh, and no one even asked why we ate nothing.	
I'm taking my business elsewhere."	
Food was good, service was good, Prices were good.	1
I will say a couple of good points were the beef, chicken and seafood they used were of good quality.	
Thanks for trying us but you seem to like the americanized version better."	
If what you're looking for is a cheap (in price and quality) Denny's style restaurant in the casino, then this is your place.	
The place was not clean and the food oh so stale!	0
I would say the only thing that was good was their selection of milkshakes but I am not really a fan of sweets so can't say much about that.	
This was actually a downside for me, as I don't necessarily want so much dessert, I just wanted to try them all.	
The chicken dishes are OK, the beef is like shoe leather.	0
And I've had better garlic bread come with a frozen dinner.	
The best I think I've had.	
But the service was beyond bad.	0
I'm so happy to be here!!!"	1
Tasted like dirt.	0
One of the few places in Phoenix that I would definately go back to again .	1
I mentioned it to my husband, & he said the same thing.	
The block was amazing.	1
i've had the chicken and the tuna.	
Ordered two 44 strawberry fruit slush and one corn dog.	
It's close to my house, it's low-key, non-fancy, affordable prices, good food.	1
One got extremely excited, pointing and shouting to his companions and the bus in general, "Cowboy Indians!	
She said our server had to cash us out, so we told her we haven't seen her in at least 10 minutes.	
An old whipped donkey perhaps?	
* Both the Hot & Sour & the Egg Flower Soups were absolutely 5 Stars!	1
You think?!	
martini to the brim with the Well vodka is $7.	
My sashimi was poor quality being soggy and tasteless.	0
Great time - family dinner on a Sunday night.	1
If you don't mind the wait, then this is well recommended.	
Do the math you idiots, I've spent roughly $200 with you, now I bring my wife her for her birthday and you can't give me the meal for free??	
the food is not tasty at all, not to say its "real traditional Hunan style".	0
One stand-out experience that halted my visits for a long time, occurred on St.	
SO FUN!!!!!	
Ended up going to this Tony Roma's which is inside the Fremont Casino with a large group (my family primarily).	
The cooking is done at your table over gas grills.	
What did bother me, was the slow service.	0
The flair bartenders are absolutely amazing!	1
Their frozen margaritas are WAY too sugary for my taste.	0
Mini-flying saucers, and they were invading our dinner table - for what?	
They serve a really good Borscht with an authentic bread cap, and the Shashlyk is to die for.	
Bouchon is Las Vegas' signature French brasserie, but I try to seek out other places.	
I had never been there and i heard that their wings were famous.	
The bad: my sister ordered the sea bass which was served with clams.	
These were so good we ordered them twice.	1
They used to deliver but stopped that as well.	
So in a nutshell: 1) The restaraunt smells like a combination of a dirty fish market and a sewer.	0
Your order will NOT be taken!"	
Good server but food is not up to par.	
each, plan on paying for the chips...it does state free when you order an appetizer on the menu, but seriously that is just silly!	
AND it did not taste like hardwood smoked bacon!	
After paying a $4 delivery charge, $1 convenience fee.	
a very disappointing buffet in such a nice casino hotel.	
My girlfriend's veal was very bad.	0
Unfortunately, it was not good.	0
Although the food was delicious, we had some issues with customer service.	
Was hankering for a frosty-fry combination.	
I had a pretty satifying experience.	1
Join the club and get awesome offers via email.	1
We will never go to any of these restaurants and I we will spread this to all of our friends so they don't go either.	
Perfect for someone (me) who only likes beer ice cold, or in this case, even colder.	1
Mind you the restaurant was already noisy when the GM Miranda Geranios instructed us to leave; other patrons were complaining.	
THERE WAS A SAFETY PIN STICKING OUT FROM UNDERNEATH THE SHEETS.	
I felt like you can get this stuff anywhere.	
Bland and flavorless is a good way of describing the barely tepid meat.	0
